2.63,0.027335,0.076491
2.64,0.028074,0.071411
2.65,0.028771,0.068437
2.66,0.029456,0.069525
2.67,0.03017,0.073333
2.68,0.030921,0.076463
2.69,0.031694,0.078067
2.7,0.032479,0.078931
2.71,0.03327,0.078823
2.72,0.034056,0.078633
2.73,0.034839,0.077632
2.74,0.0356,0.074242
2.75,0.036322,0.070063
2.76,0.037002,0.065892
2.77,0.037636,0.060745
2.78,0.038218,0.055841
2.79,0.038756,0.051947
2.8,0.039259,0.048884
2.81,0.039738,0.046903
2.82,0.040195,0.044324
2.83,0.040621,0.040927
2.84,0.041019,0.03914
2.85,0.041413,0.03989
2.86,0.041823,0.042542
2.87,0.042263,0.045161
2.88,0.042719,0.045602
2.89,0.043172,0.044924
2.9,0.043618,0.044351
2.91,0.044056,0.042902
2.92,0.044472,0.040287
2.93,0.044859,0.036952
2.94,0.045211,0.033446
2.95,0.045531,0.030717
2.96,0.04583,0.029315
2.97,0.046121,0.029221
2.98,0.046416,0.029752
2.99,0.046718,0.03072
3,0.04703,0.031671
3,0.04703,0.031671
3,0.04703,0.031671
3.01,0.046997,-0.038338
3.02,0.046282,-0.10289
3.03,0.044982,-0.15481
3.04,0.04324,-0.19072
3.05,0.041222,-0.21029
3.06,0.039085,-0.21443
3.07,0.036982,-0.20378
3.08,0.035044,-0.1828
3.09,0.033346,-0.1558
3.1,0.031933,-0.12708
3.11,0.030794,-0.10142
3.12,0.029886,-0.081302
3.13,0.029145,-0.068058
3.14,0.028502,-0.061585
3.15,0.027897,-0.060185
3.16,0.027286,-0.062571
3.17,0.026638,-0.0672
3.18,0.025942,-0.071899
3.19,0.025203,-0.075697
3.2,0.024436,-0.077223
3.21,0.023663,-0.077249
3.22,0.022893,-0.076772
3.23,0.022129,-0.075992
3.24,0.021375,-0.074611
3.25,0.020646,-0.0706
3.26,0.019966,-0.065673
3.27,0.019329,-0.06165
3.28,0.018728,-0.05894
3.29,0.018146,-0.057473
3.3,0.01758,-0.055472
3.31,0.017041,-0.052397
3.32,0.016531,-0.04964
3.33,0.016043,-0.048286
3.34,0.015564,-0.047603
3.35,0.015091,-0.046801
3.36,0.014628,-0.045787
3.37,0.014178,-0.044158
3.38,0.013744,-0.042905
3.39,0.013319,-0.041985
3.4,0.012907,-0.040272
3.41,0.012516,-0.037694
3.42,0.01215,-0.035785
3.43,0.011798,-0.034676
3.44,0.011458,-0.033254
3.45,0.011133,-0.031733
3.46,0.010824,-0.030115
3.47,0.01053,-0.028605
3.48,0.01025,-0.02742
3.49,0.0099815,-0.026361
3.5,0.0097222,-0.025576
3.51,0.0094666,-0.025797
3.52,0.0092078,-0.025622
3.53,0.008956,-0.024845
3.54,0.008712,-0.023775
3.55,0.0084878,-0.020547
3.56,0.0083021,-0.016901
3.57,0.0081419,-0.015607
3.58,0.0079819,-0.016749
3.59,0.0078016,-0.019484
3.6,0.0075911,-0.022588
3.61,0.0073548,-0.024273
3.62,0.0071082,-0.025127
3.63,0.0068554,-0.025066
3.64,0.0066113,-0.02365
3.65,0.0063834,-0.021925
3.66,0.0061747,-0.019646
3.6688,0.0060115,-0.017316
3.6688,0.0060115,-0.017316
3.67,0.0059916,-0.017023
3.6712,0.005972,-0.01673
3.6735,0.005934,-0.01613
3.6781,0.0058621,-0.014883
3.68,0.0058344,-0.014358
3.69,0.0056982,-0.013476
3.7,0.0055614,-0.013739
3.71,0.0054244,-0.013703
3.72,0.0052875,-0.013633
3.73,0.0051524,-0.013357
3.74,0.0050206,-0.013003
3.75,0.0048913,-0.012934
3.76,0.0047592,-0.013669
3.77,0.0046212,-0.013502
3.78,0.0044917,-0.012495
3.79,0.0043693,-0.012094
3.8,0.00425,-0.011665
3.81,0.0041403,-0.0099599
3.82,0.0040476,-0.0091212
3.83,0.0039541,-0.0095039
3.84,0.0038563,-0.010214
3.85,0.003749,-0.011185
3.86,0.0036323,-0.012231
3.87,0.0035056,-0.012946
3.88,0.003376,-0.012868
3.89,0.003249,-0.012546
3.9,0.0031249,-0.012287
3.91,0.0030025,-0.012239
3.92,0.0028822,-0.011613
3.93,0.0027713,-0.010657
3.94,0.0026689,-0.0097462
3.95,0.00258,-0.0077632
3.96,0.0025145,-0.0054672
3.97,0.002466,-0.0045466
3.98,0.0024189,-0.0050467
3.99,0.0023628,-0.006234
4,0.0022934,-0.0076841
4.01,0.0022099,-0.0089194
4.02,0.0021146,-0.010248
4.03,0.0020035,-0.012004
4.04,0.0018781,-0.012741
4.05,0.0017549,-0.011624
4.06,0.0016493,-0.0093805
4.07,0.0015686,-0.0067276
4.08,0.0015166,-0.0035416
4.09,0.0014967,-0.00063045
4.1,0.0014991,0.00083098
4.11,0.0015089,0.00094848
4.12,0.0015123,-0.00062284
4.13,0.001494,-0.0029811
4.14,0.0014544,-0.0048374
4.15,0.0013988,-0.0062109
4.16,0.0013336,-0.0065889
4.17,0.0012687,-0.0064508
4.18,0.0012021,-0.0070506
4.19,0.0011259,-0.0081972
4.2,0.0010376,-0.0094999
4.21,0.00093812,-0.010169
4.22,0.00084036,-0.0090173
4.23,0.00076442,-0.0058735
4.24,0.00072252,-0.0027591
4.25,0.0007042,-0.0011494
4.26,0.00069731,-0.00023984
4.27,0.00069784,0.00022028
4.28,0.00070187,0.00068779
